Time [s],Channel 0
0.401391408,1
0.401396384,0
0.401397408,1
0.401402384,0
0.401403408,1
0.401408384,0
0.401409408,1
0.401414384,0
0.401415408,1
0.401420384,0
0.401421408,1
0.401426384,0
0.401427408,1
0.401432384,0
0.401433408,1
0.401438392,0
0.401439408,1
0.401444392,0
0.401445408,1
0.401450392,0
0.401453408,1
0.401455392,0
0.401456408,1
0.401460392,0
0.401462408,1
0.401465392,0
0.401467408,1
0.401470392,0
0.401473408,1
0.401475392,0
0.401476416,1
0.401478480,0
0.401480480,1
0.401502592,0
0.401512616,1
0.401514592,0
0.401520616,1
0.401522592,0
0.401524616,1
0.401526592,0
0.401534616,1
0.401536592,0
0.401546616,1
0.401548592,0
0.401558616,1
0.401560592,0
0.401570616,1
0.401572600,0
0.401580616,1
0.401590600,0
0.401592616,1
0.401602600,0
0.401604624,1
0.401614600,0
0.401616624,1
0.401626600,0
0.401628624,1
0.401638600,0
0.401640624,1
0.401650600,0
0.401652624,1
0.401662608,0
0.401664624,1
0.401674608,0
0.401676624,1
0.401686608,0
0.401688624,1
0.401694608,0
0.401700624,1
0.401702608,0
0.401708632,1
0.401710608,0
0.401714632,1
0.401718608,0
0.401720632,1
0.401722608,0
0.401724632,1
0.401726712,0
0.401728712,1
0.501263616,0
0.501271632,1
0.501281608,0
0.501283632,1
0.501287608,0
0.501293632,1
0.501295608,0
0.501297632,1
0.501299608,0
0.501300632,1
0.501301608,0
0.501302632,1
0.501303608,0
0.501308632,1
0.501309608,0
0.501313632,1
0.501318608,0
0.501319632,1
0.501324616,0
0.501325632,1
0.501330616,0
0.501331632,1
0.501336616,0
0.501337632,1
0.501342616,0
0.501343632,1
0.501348616,0
0.501349632,1
0.501354616,0
0.501355632,1
0.501360616,0
0.501361632,1
0.501366616,0
0.501367640,1
0.501372616,0
0.501373640,1
0.501378616,0
0.501379640,1
0.501384616,0
0.501385640,1
0.501390616,0
0.501391640,1
0.501396616,0
0.501397640,1
0.501402616,0
0.501403640,1
0.501408616,0
0.501409640,1
0.501414616,0
0.501415640,1
0.501420616,0
0.501421640,1
0.501426616,0
0.501427640,1
0.501432616,0
0.501433640,1
0.501438624,0
0.501439640,1
0.501444624,0
0.501445640,1
0.501450624,0
0.501451640,1
0.501456624,0
0.501459640,1
0.501461624,0
0.501462640,1
0.501466624,0
0.501468640,1
0.501471624,0
0.501473640,1
0.501476624,0
0.501479648,1
0.501481624,0
0.501482648,1
0.501484696,0
0.501486696,1
0.501508824,0
0.501518848,1
0.501520824,0
0.501526848,1
0.501528824,0
0.501530848,1
0.501532824,0
0.501540848,1
0.501542824,0
0.501552848,1
0.501554824,0
0.501564848,1
0.501566832,0
0.501576848,1
0.501578832,0
0.501586856,1
0.501596832,0
0.501598856,1
0.501608832,0
0.501610856,1
0.501620832,0
0.501622856,1
0.501632832,0
0.501634856,1
0.501644832,0
0.501646856,1
0.501656832,0
0.501658856,1
0.501668840,0
0.501670856,1
0.501680840,0
0.501682856,1
0.501692840,0
0.501694856,1
0.501700840,0
0.501706856,1
0.501708840,0
0.501714864,1
0.501716840,0
0.501720864,1
0.501724840,0
0.501726864,1
0.501728840,0
0.501730864,1
0.501732944,0
0.501734952,1
0.601271848,0
0.601279864,1
0.601289840,0
0.601291864,1
0.601295840,0
0.601301864,1
0.601303840,0
0.601305864,1
0.601307840,0
0.601308864,1
0.601309840,0
0.601310864,1
0.601311840,0
0.601316864,1
0.601317840,0
0.601321864,1
0.601326848,0
0.601327864,1
0.601332848,0
0.601333864,1
0.601338848,0
0.601339864,1
0.601344848,0
0.601345864,1
0.601350848,0
0.601351864,1
0.601356848,0
0.601357864,1
0.601362848,0
0.601363872,1
0.601368848,0
0.601369872,1
0.601374848,0
0.601375872,1
0.601380848,0
0.601381872,1
0.601386848,0
0.601387872,1
0.601392848,0
0.601393872,1
0.601398848,0
0.601399872,1
0.601404848,0
0.601405872,1
0.601410848,0
0.601411872,1
0.601416848,0
0.601417872,1
0.601422848,0
0.601423872,1
0.601428848,0
0.601429872,1
0.601434856,0
0.601435872,1
0.601440856,0
0.601441872,1
0.601446856,0
0.601447872,1
0.601452856,0
0.601453872,1
0.601458856,0
0.601459872,1
0.601464856,0
0.601467872,1
0.601469856,0
0.601470872,1
0.601474856,0
0.601476872,1
0.601479856,0
0.601481880,1
0.601484856,0
0.601487880,1
0.601489856,0
0.601490880,1
0.601492952,0
0.601494952,1
0.601517056,0
0.601527080,1
0.601529056,0
0.601535080,1
0.601537056,0
0.601539080,1
0.601541056,0
0.601549080,1
0.601551056,0
0.601561080,1
0.601563056,0
0.601573080,1
0.601575064,0
0.601585080,1
0.601587064,0
0.601595088,1
0.601605064,0
0.601607088,1
0.601617064,0
0.601619088,1
0.601629064,0
0.601631088,1
0.601641064,0
0.601643088,1
0.601653064,0
0.601655088,1
0.601665064,0
0.601667088,1
0.601677072,0
0.601679088,1
0.601689072,0
0.601691088,1
0.601701072,0
0.601703088,1
0.601709072,0
0.601715096,1
0.601717072,0
0.601723096,1
0.601725072,0
0.601729096,1
0.601733072,0
0.601735096,1
0.601737072,0
0.601739096,1
0.601741176,0
0.601743176,1
0.639269936,0
0.639271936,1
0.639273920,0
0.639277912,1
0.639283888,0
0.639293856,1
0.639295840,0
0.639299824,1
0.639301808,0
0.639303808,1
0.639305792,0
0.639306800,1
0.639307784,0
0.639312776,1
0.639313760,0
0.639314768,1
0.639315752,0
0.639320736,1
0.639321728,0
0.639322728,1
0.639323720,0
0.639324720,1
0.639325712,0
0.639326712,1
0.639328696,0
0.639329704,1
0.639330696,0
0.639332696,1
0.639333680,0
0.639337672,1
0.639339656,0
0.639341656,1
0.639342640,0
0.639343648,1
0.639344632,0
0.639345640,1
0.639347624,0
0.639348624,1
0.639350608,0
0.639353608,1
0.639355592,0
0.639356600,1
0.639358576,0
0.639361576,1
0.639363560,0
0.639364568,1
0.639368544,0
0.639370544,1
0.639371528,0
0.639372536,1
0.639374520,0
0.639376520,1
0.639377504,0
0.639378512,1
0.639379496,0
0.639380496,1
0.639381488,0
0.639384488,1
0.639385480,0
0.639386480,1
0.639388464,0
0.639391464,1
0.639392448,0
0.639393456,1
0.639394440,0
0.639396440,1
0.639398424,0
0.639399424,1
0.639401408,0
0.639402416,1
0.639404448,0
0.639406464,1
0.641838616,0
0.641840632,1
0.641842616,0
0.641846632,1
0.641850616,0
0.641852632,1
0.641854616,0
0.641864632,1
0.641866616,0
0.641870632,1
0.641872616,0
0.641882640,1
0.641888616,0
0.641898640,1
0.641900616,0
0.641906640,1
0.641908616,0
0.641918640,1
0.641920616,0
0.641926640,1
0.641928616,0
0.641930640,1
0.641940616,0
0.641942640,1
0.641952624,0
0.641954640,1
0.641964624,0
0.641966640,1
0.641976624,0
0.641978640,1
0.641988624,0
0.641990640,1
0.642000624,0
0.642002648,1
0.642012624,0
0.642014648,1
0.642024624,0
0.642026648,1
0.642028624,0
0.642030648,1
0.642032624,0
0.642042648,1
0.642044624,0
0.642050648,1
0.642052624,0
0.642056648,1
0.642062712,0
0.642064712,1
0.642114504,0
0.642116504,1
0.642118488,0
0.642122480,1
0.642128440,0
0.642138408,1
0.642140392,0
0.642144384,1
0.642146368,0
0.642148368,1
0.642150344,0
0.642151352,1
0.642152336,0
0.642157328,1
0.642159312,0
0.642163304,1
0.642164288,0
0.642166288,1
0.642167272,0
0.642172264,1
0.642173248,0
0.642174256,1
0.642176240,0
0.642177248,1
0.642179224,0
0.642182224,1
0.642184208,0
0.642186208,1
0.642187192,0
0.642188200,1
0.642189184,0
0.642190192,1
0.642193176,0
0.642194176,1
0.642195160,0
0.642199160,1
0.642200144,0
0.642205136,1
0.642206120,0
0.642207128,1
0.642209112,0
0.642210112,1
0.642212096,0
0.642213104,1
0.642214088,0
0.642215096,1
0.642217080,0
0.642219080,1
0.642220064,0
0.642221072,1
0.642222056,0
0.642223064,1
0.642225048,0
0.642227048,1
0.642229032,0
0.642230032,1
0.642232016,0
0.642233024,1
0.642235008,0
0.642237008,1
0.642238992,0
0.642239992,1
0.642241976,0
0.642242984,1
0.642243968,0
0.642244968,1
0.642246952,0
0.642248952,1
0.642250040,0
0.642252064,1
0.647213336,0
0.647215336,1
0.647217320,0
0.647221320,1
0.647227288,0
0.647237248,1
0.647239232,0
0.647243224,1
0.647245208,0
0.647247208,1
0.647249192,0
0.647250192,1
0.647251184,0
0.647256168,1
0.647258152,0
0.647261144,1
0.647262136,0
0.647265128,1
0.647266120,0
0.647271104,1
0.647272096,0
0.647273096,1
0.647276080,0
0.647277080,1
0.647278072,0
0.647281064,1
0.647283048,0
0.647285048,1
0.647286040,0
0.647287040,1
0.647288032,0
0.647289032,1
0.647291016,0
0.647292016,1
0.647294000,0
0.647297000,1
0.647298984,0
0.647299984,1
0.647301968,0
0.647305960,1
0.647306952,0
0.647311936,1
0.647312928,0
0.647313928,1
0.647317904,0
0.647319904,1
0.647320896,0
0.647321896,1
0.647323880,0
0.647325880,1
0.647327864,0
0.647328872,1
0.647329856,0
0.647330864,1
0.647332848,0
0.647333848,1
0.647335832,0
0.647336840,1
0.647337824,0
0.647339824,1
0.647340816,0
0.647341816,1
0.647343800,0
0.647345800,1
0.647346792,0
0.647347792,1
0.647348792,0
0.647350808,1
0.652294040,0
0.652296040,1
0.652298024,0
0.652302016,1
0.652307984,0
0.652317952,1
0.652319936,0
0.652323936,1
0.652325920,0
0.652327920,1
0.652329904,0
0.652330904,1
0.652331888,0
0.652336880,1
0.652338864,0
0.652341856,1
0.652343840,0
0.652344848,1
0.652346832,0
0.652347832,1
0.652351816,0
0.652352816,1
0.652355792,0
0.652356800,1
0.652357784,0
0.652358792,1
0.652359784,0
0.652361776,1
0.652362768,0
0.652367752,1
0.652368744,0
0.652369744,1
0.652371728,0
0.652375728,1
0.652376712,0
0.652378712,1
0.652379704,0
0.652384696,1
0.652385680,0
0.652386688,1
0.652389672,0
0.652391672,1
0.652393656,0
0.652394656,1
0.652397640,0
0.652398640,1
0.652399632,0
0.652401632,1
0.652404616,0
0.652406608,1
0.652407600,0
0.652408608,1
0.652409600,0
0.652411600,1
0.652413584,0
0.652414584,1
0.652415576,0
0.652416576,1
0.652417568,0
0.652419568,1
0.652420552,0
0.652421560,1
0.652423544,0
0.652426544,1
0.652429544,0
0.652431560,1
0.657375008,0
0.657377008,1
0.657379000,0
0.657382992,1
0.657388960,0
0.657398928,1
0.657400912,0
0.657404904,1
0.657406888,0
0.657408888,1
0.657410872,0
0.657411872,1
0.657412864,0
0.657417856,1
0.657419840,0
0.657421840,1
0.657422824,0
0.657425824,1
0.657427808,0
0.657428808,1
0.657432784,0
0.657433792,1
0.657436776,0
0.657438776,1
0.657439768,0
0.657441768,1
0.657445744,0
0.657447744,1
0.657448736,0
0.657450736,1
0.657451720,0
0.657456712,1
0.657457696,0
0.657458704,1
0.657460688,0
0.657464680,1
0.657465664,0
0.657466672,1
0.657468656,0
0.657471656,1
0.657472640,0
0.657474640,1
0.657476632,0
0.657477632,1
0.657481608,0
0.657483608,1
0.657484592,0
0.657485600,1
0.657486592,0
0.657491576,1
0.657492568,0
0.657496560,1
0.657497544,0
0.657500544,1
0.657501536,0
0.657504528,1
0.657506512,0
0.657508512,1
0.657509488,0
0.657511504,1
0.662457536,0
0.662459536,1
0.662461520,0
0.662465520,1
0.662471488,0
0.662481456,1
0.662483440,0
0.662487432,1
0.662489416,0
0.662491416,1
0.662493400,0
0.662494408,1
0.662495392,0
0.662500384,1
0.662502360,0
0.662504360,1
0.662505352,0
0.662506352,1
0.662507344,0
0.662508344,1
0.662511328,0
0.662512328,1
0.662513320,0
0.662514320,1
0.662515312,0
0.662516312,1
0.662519296,0
0.662520304,1
0.662521288,0
0.662525280,1
0.662526264,0
0.662531256,1
0.662532248,0
0.662533248,1
0.662535232,0
0.662539224,1
0.662540208,0
0.662542208,1
0.662543200,0
0.662548192,1
0.662549176,0
0.662550184,1
0.662552168,0
0.662554168,1
0.662556152,0
0.662558160,1
0.662560144,0
0.662561144,1
0.662563128,0
0.662565128,1
0.662568112,0
0.662570112,1
0.662571096,0
0.662572104,1
0.662573088,0
0.662575088,1
0.662577072,0
0.662578072,1
0.662579064,0
0.662580064,1
0.662581056,0
0.662585048,1
0.662590024,0
0.662592024,1
0.662593032,0
0.662595048,1
0.667539080,0
0.667541080,1
0.667543064,0
0.667547064,1
0.667553032,0
0.667563000,1
0.667564984,0
0.667568976,1
0.667570960,0
0.667572960,1
0.667574944,0
0.667577944,1
0.667579928,0
0.667581928,1
0.667582912,0
0.667584912,1
0.667586896,0
0.667588896,1
0.667590880,0
0.667594880,1
0.667595864,0
0.667596864,1
0.667598856,0
0.667600856,1
0.667603840,0
0.667606832,1
0.667608824,0
0.667609824,1
0.667611808,0
0.667612816,1
0.667613800,0
0.667616800,1
0.667617784,0
0.667618792,1
0.667622768,0
0.667623776,1
0.667624768,0
0.667628760,1
0.667629744,0
0.667630752,1
0.667631776,0
0.667633792,1
0.668753768,0
0.668755768,1
0.668757752,0
0.668761744,1
0.668767720,0
0.668777688,1
0.668779672,0
0.668783664,1
0.668785648,0
0.668787648,1
0.668789632,0
0.668790632,1
0.668791624,0
0.668796616,1
0.668797600,0
0.668798608,1
0.668799592,0
0.668804592,1
0.668805576,0
0.668806584,1
0.668807568,0
0.668809568,1
0.668810560,0
0.668811568,1
0.668812552,0
0.668813560,1
0.668814544,0
0.668817544,1
0.668819528,0
0.668821528,1
0.668823512,0
0.668824512,1
0.668825504,0
0.668827504,1
0.668828488,0
0.668829496,1
0.668832480,0
0.668834480,1
0.668835472,0
0.668837472,1
0.668840448,0
0.668842448,1
0.668844440,0
0.668845440,1
0.668848424,0
0.668849424,1
0.668850416,0
0.668854408,1
0.668855400,0
0.668860392,1
0.668861376,0
0.668862384,1
0.668863368,0
0.668864376,1
0.668865360,0
0.668866368,1
0.668867352,0
0.668870352,1
0.668871336,0
0.668872344,1
0.668875320,0
0.668877320,1
0.668878312,0
0.668879312,1
0.668880304,0
0.668883304,1
0.668885288,0
0.668887288,1
0.668888264,0
0.668890280,1
0.671840464,0
0.671842480,1
0.671844464,0
0.671848480,1
0.671852464,0
0.671854488,1
0.671856464,0
0.671866488,1
0.671868464,0
0.671872488,1
0.671874464,0
0.671884488,1
0.671890464,0
0.671900488,1
0.671902464,0
0.671908488,1
0.671910464,0
0.671920488,1
0.671922464,0
0.671928488,1
0.671930464,0
0.671932488,1
0.671942472,0
0.671944488,1
0.671954472,0
0.671956488,1
0.671966472,0
0.671968488,1
0.671978472,0
0.671980496,1
0.671990472,0
0.671992496,1
0.672002472,0
0.672004496,1
0.672014472,0
0.672016496,1
0.672026472,0
0.672028496,1
0.672030472,0
0.672032496,1
0.672034472,0
0.672044496,1
0.672046472,0
0.672052496,1
0.672054472,0
0.672058496,1
0.672064560,0
0.672066560,1
0.672114376,0
0.672116376,1
0.672118360,0
0.672122352,1
0.672128320,0
0.672138288,1
0.672140272,0
0.672144264,1
0.672146248,0
0.672148248,1
0.672150232,0
0.672151232,1
0.672152216,0
0.672157208,1
0.672159192,0
0.672163184,1
0.672164176,0
0.672165176,1
0.672168160,0
0.672169160,1
0.672170152,0
0.672173144,1
0.672175136,0
0.672176136,1
0.672177128,0
0.672181120,1
0.672183104,0
0.672185104,1
0.672186088,0
0.672187096,1
0.672188080,0
0.672189080,1
0.672192064,0
0.672194064,1
0.672195056,0
0.672197056,1
0.672199040,0
0.672201048,1
0.672202032,0
0.672203040,1
0.672204024,0
0.672206024,1
0.672207016,0
0.672212008,1
0.672212992,0
0.672214000,1
0.672215984,0
0.672218976,1
0.672220960,0
0.672222968,1
0.672223952,0
0.672224960,1
0.672225944,0
0.672226952,1
0.672227936,0
0.672229936,1
0.672230928,0
0.672232928,1
0.672233912,0
0.672235912,1
0.672236904,0
0.672237904,1
0.672238896,0
0.672240896,1
0.672241880,0
0.672245872,1
0.672248896,0
0.672250912,1
0.677206736,0
0.677208736,1
0.677210720,0
0.677214712,1
0.677220680,0
0.677230648,1
0.677232632,0
0.677236624,1
0.677238608,0
0.677240608,1
0.677242592,0
0.677243592,1
0.677244584,0
0.677249576,1
0.677251560,0
0.677254552,1
0.677255544,0
0.677257536,1
0.677259528,0
0.677260528,1
0.677264512,0
0.677265512,1
0.677267496,0
0.677268504,1
0.677270488,0
0.677271488,1
0.677272480,0
0.677273488,1
0.677275472,0
0.677277472,1
0.677278456,0
0.677279464,1
0.677280448,0
0.677281456,1
0.677284432,0
0.677286432,1
0.677288424,0
0.677290424,1
0.677291408,0
0.677296400,1
0.677297392,0
0.677298392,1
0.677301376,0
0.677302384,1
0.677303368,0
0.677306368,1
0.677308352,0
0.677309352,1
0.677310344,0
0.677313344,1
0.677314328,0
0.677315336,1
0.677316320,0
0.677317328,1
0.677318320,0
0.677321320,1
0.677322304,0
0.677323312,1
0.677324296,0
0.677327296,1
0.677328288,0
0.677329288,1
0.677333264,0
0.677334272,1
0.677335256,0
0.677336264,1
0.677337248,0
0.677338256,1
0.677341240,0
0.677343256,1
0.682286800,0
0.682288800,1
0.682290784,0
0.682294776,1
0.682300744,0
0.682310704,1
0.682312688,0
0.682316680,1
0.682318664,0
0.682320664,1
0.682322648,0
0.682323656,1
0.682324640,0
0.682329632,1
0.682331616,0
0.682334608,1
0.682336592,0
0.682337600,1
0.682339576,0
0.682341576,1
0.682342568,0
0.682343568,1
0.682344560,0
0.682346560,1
0.682347544,0
0.682352536,1
0.682353528,0
0.682354528,1
0.682357512,0
0.682362496,1
0.682366480,0
0.682368472,1
0.682369464,0
0.682371464,1
0.682373456,0
0.682375448,1
0.682376440,0
0.682377448,1
0.682378432,0
0.682379440,1
0.682381424,0
0.682385416,1
0.682386408,0
0.682387416,1
0.682389400,0
0.682390408,1
0.682392392,0
0.682393392,1
0.682394384,0
0.682395392,1
0.682397376,0
0.682399376,1
0.682400368,0
0.682401368,1
0.682402360,0
0.682404360,1
0.682405352,0
0.682406352,1
0.682409336,0
0.682410336,1
0.682411328,0
0.682412336,1
0.682413320,0
0.682414320,1
0.682416312,0
0.682417312,1
0.682418304,0
0.682419312,1
0.682422392,0
0.682424408,1
0.687369904,0
0.687371904,1
0.687373888,0
0.687377880,1
0.687383840,0
0.687393800,1
0.687395784,0
0.687399768,1
0.687401752,0
0.687403752,1
0.687405736,0
0.687406736,1
0.687407728,0
0.687412712,1
0.687414696,0
0.687416696,1
0.687417680,0
0.687420680,1
0.687422664,0
0.687425656,1
0.687426648,0
0.687428648,1
0.687430632,0
0.687431632,1
0.687433616,0
0.687436616,1
0.687438600,0
0.687440600,1
0.687441584,0
0.687442592,1
0.687443576,0
0.687445576,1
0.687446568,0
0.687451552,1
0.687452544,0
0.687453544,1
0.687455528,0
0.687460520,1
0.687461504,0
0.687462512,1
0.687463496,0
0.687466496,1
0.687467488,0
0.687470480,1
0.687471464,0
0.687473464,1
0.687474456,0
0.687477456,1
0.687480432,0
0.687482432,1
0.687483424,0
0.687485424,1
0.687487408,0
0.687488416,1
0.687489400,0
0.687490408,1
0.687491392,0
0.687492392,1
0.687495376,0
0.687496384,1
0.687497368,0
0.687498376,1
0.687501352,0
0.687502352,1
0.687503344,0
0.687504344,1
0.687505336,0
0.687507352,1
0.692549840,0
0.692551840,1
0.692553824,0
0.692557816,1
0.692563784,0
0.692573752,1
0.692575728,0
0.692579728,1
0.692581704,0
0.692583712,1
0.692585696,0
0.692587688,1
0.692588680,0
0.692592672,1
0.692593664,0
0.692595656,1
0.692596648,0
0.692597648,1
0.692598640,0
0.692599640,1
0.692600632,0
0.692602632,1
0.692604616,0
0.692605616,1
0.692606608,0
0.692607608,1
0.692611584,0
0.692612584,1
0.692614568,0
0.692615576,1
0.692617560,0
0.692622544,1
0.692623536,0
0.692625536,1
0.692627520,0
0.692630512,1
0.692631504,0
0.692632504,1
0.692633488,0
0.692634496,1
0.692635480,0
0.692636488,1
0.692637480,0
0.692640480,1
0.692642464,0
0.692644464,1
0.692645448,0
0.692646456,1
0.692647440,0
0.692648448,1
0.692650488,0
0.692652504,1
0.693768200,0
0.693770200,1
0.693772184,0
0.693776176,1
0.693782144,0
0.693792112,1
0.693794096,0
0.693798088,1
0.693800072,0
0.693802072,1
0.693804056,0
0.693805056,1
0.693806048,0
0.693811032,1
0.693812016,0
0.693813024,1
0.693814008,0
0.693818992,1
0.693819976,0
0.693820984,1
0.693821976,0
0.693823968,1
0.693825952,0
0.693827952,1
0.693828944,0
0.693829944,1
0.693830928,0
0.693831936,1
0.693832920,0
0.693835920,1
0.693837904,0
0.693838904,1
0.693839896,0
0.693843888,1
0.693845872,0
0.693847864,1
0.693848856,0
0.693849856,1
0.693850840,0
0.693851848,1
0.693853832,0
0.693854832,1
0.693857816,0
0.693860816,1
0.693861800,0
0.693866784,1
0.693867776,0
0.693868784,1
0.693870760,0
0.693871768,1
0.693872752,0
0.693874760,1
0.693875744,0
0.693876752,1
0.693878728,0
0.693880728,1
0.693881720,0
0.693882720,1
0.693883712,0
0.693885712,1
0.693887696,0
0.693890688,1
0.693891680,0
0.693892680,1
0.693893664,0
0.693895664,1
0.693896648,0
0.693897656,1
0.693900632,0
0.693902632,1
0.693903776,0
0.693905792,1
0.701390288,0
0.701398304,1
0.701408280,0
0.701410304,1
0.701414280,0
0.701420304,1
0.701422280,0
0.701424304,1
0.701426280,0
0.701427304,1
0.701428280,0
0.701429304,1
0.701430280,0
0.701435304,1
0.701436280,0
0.701440304,1
0.701445288,0
0.701446304,1
0.701451288,0
0.701452304,1
0.701457288,0
0.701458304,1
0.701463288,0
0.701464304,1
0.701469288,0
0.701470304,1
0.701475288,0
0.701476304,1
0.701481288,0
0.701482304,1
0.701487288,0
0.701488312,1
0.701493288,0
0.701494312,1
0.701499288,0
0.701500312,1
0.701505288,0
0.701506312,1
0.701511288,0
0.701512312,1
0.701517288,0
0.701518312,1
0.701523288,0
0.701524312,1
0.701529288,0
0.701530312,1
0.701535288,0
0.701536312,1
0.701541288,0
0.701542312,1
0.701547288,0
0.701548312,1
0.701553288,0
0.701554312,1
0.701559296,0
0.701560312,1
0.701565296,0
0.701566312,1
0.701571296,0
0.701572312,1
0.701577296,0
0.701578312,1
0.701583296,0
0.701586312,1
0.701588296,0
0.701589312,1
0.701593296,0
0.701595312,1
0.701598296,0
0.701600320,1
0.701603296,0
0.701606320,1
0.701608296,0
0.701609320,1
0.701611384,0
0.701613384,1
0.701635496,0
0.701645520,1
0.701647496,0
0.701653520,1
0.701655496,0
0.701657520,1
0.701659496,0
0.701667520,1
0.701669496,0
0.701679520,1
0.701681496,0
0.701691520,1
0.701693504,0
0.701703520,1
0.701705504,0
0.701713528,1
0.701723504,0
0.701725528,1
0.701735504,0
0.701737528,1
0.701747504,0
0.701749528,1
0.701759504,0
0.701761528,1
0.701771504,0
0.701773528,1
0.701783504,0
0.701785528,1
0.701795512,0
0.701797528,1
0.701807512,0
0.701809528,1
0.701819512,0
0.701821528,1
0.701827512,0
0.701833536,1
0.701835512,0
0.701841536,1
0.701843512,0
0.701847536,1
0.701851512,0
0.701853536,1
0.701855512,0
0.701857536,1
0.701859616,0
0.701861616,1
0.701883720,0
0.701885736,1
0.701887712,0
0.701891736,1
0.701895712,0
0.701897736,1
0.701899712,0
0.701909736,1
0.701911712,0
0.701915736,1
0.701917720,0
0.701927736,1
0.701933720,0
0.701943736,1
0.701945720,0
0.701951744,1
0.701953720,0
0.701963744,1
0.701965720,0
0.701971744,1
0.701973720,0
0.701975744,1
0.701985720,0
0.701987744,1
0.701997720,0
0.701999744,1
0.702009720,0
0.702011744,1
0.702021728,0
0.702023744,1
0.702033728,0
0.702035744,1
0.702045728,0
0.702047744,1
0.702057728,0
0.702059744,1
0.702069728,0
0.702071752,1
0.702073728,0
0.702075752,1
0.702077728,0
0.702087752,1
0.702089728,0
0.702095752,1
0.702097728,0
0.702101752,1
0.702107808,0
0.702109816,1
0.702157640,0
0.702159640,1
0.702161624,0
0.702165616,1
0.702171584,0
0.702181552,1
0.702183536,0
0.702187528,1
0.702189512,0
0.702191512,1
0.702193496,0
0.702194504,1
0.702195488,0
0.702200480,1
0.702202464,0
0.702206456,1
0.702207440,0
0.702208448,1
0.702211424,0
0.702212424,1
0.702213416,0
0.702217408,1
0.702218400,0
0.702223384,1
0.702224368,0
0.702225376,1
0.702228352,0
0.702230352,1
0.702232336,0
0.702233344,1
0.702236328,0
0.702237328,1
0.702238320,0
0.702241312,1
0.702243296,0
0.702247296,1
0.702248280,0
0.702249280,1
0.702252264,0
0.702254264,1
0.702255256,0
0.702257256,1
0.702260240,0
0.702261240,1
0.702262232,0
0.702264224,1
0.702265216,0
0.702266224,1
0.702267208,0
0.702268216,1
0.702269208,0
0.702271208,1
0.702272192,0
0.702273200,1
0.702274184,0
0.702275192,1
0.702277176,0
0.702278176,1
0.702279168,0
0.702281168,1
0.702283152,0
0.702284160,1
0.702286144,0
0.702289136,1
0.702290128,0
0.702291128,1
0.702292144,0
0.702294160,1
0.707295280,0
0.707297280,1
0.707299264,0
0.707303256,1
0.707309224,0
0.707319192,1
0.707321168,0
0.707325160,1
0.707327144,0
0.707329144,1
0.707331128,0
0.707332128,1
0.707333120,0
0.707338104,1
0.707340080,0
0.707343080,1
0.707344064,0
0.707346064,1
0.707349048,0
0.707351048,1
0.707353032,0
0.707355032,1
0.707356016,0
0.707361008,1
0.707362000,0
0.707363008,1
0.707365984,0
0.707366992,1
0.707369968,0
0.707370976,1
0.707372960,0
0.707373960,1
0.707374952,0
0.707376952,1
0.707377944,0
0.707378944,1
0.707381928,0
0.707382928,1
0.707383920,0
0.707386912,1
0.707388896,0
0.707389904,1
0.707390896,0
0.707395880,1
0.707397864,0
0.707402856,1
0.707405832,0
0.707407832,1
0.707411808,0
0.707412816,1
0.707413808,0
0.707417792,1
0.707418784,0
0.707420784,1
0.707421768,0
0.707422776,1
0.707424760,0
0.707425760,1
0.707427744,0
0.707428752,1
0.707430696,0
0.707432712,1
0.712375952,0
0.712377944,1
0.712379928,0
0.712383928,1
0.712389888,0
0.712399856,1
0.712401840,0
0.712405832,1
0.712407816,0
0.712409808,1
0.712411792,0
0.712412800,1
0.712413784,0
0.712418776,1
0.712420752,0
0.712423752,1
0.712425736,0
0.712426736,1
0.712428720,0
0.712433704,1
0.712434696,0
0.712435704,1
0.712436688,0
0.712440680,1
0.712442664,0
0.712443672,1
0.712444656,0
0.712449648,1
0.712451632,0
0.712452632,1
0.712453624,0
0.712455624,1
0.712458608,0
0.712460600,1
0.712461592,0
0.712462592,1
0.712467568,0
0.712469568,1
0.712473544,0
0.712475544,1
0.712476528,0
0.712477536,1
0.712479520,0
0.712480520,1
0.712484496,0
0.712485504,1
0.712489480,0
0.712490488,1
0.712491472,0
0.712494472,1
0.712498448,0
0.712499456,1
0.712500440,0
0.712501448,1
0.712504432,0
0.712505432,1
0.712507416,0
0.712509416,1
0.712510408,0
0.712511408,1
0.712512448,0
0.712514464,1
0.717457080,0
0.717459072,1
0.717461064,0
0.717465056,1
0.717471016,0
0.717480992,1
0.717482976,0
0.717486960,1
0.717488944,0
0.717490944,1
0.717492928,0
0.717493936,1
0.717494920,0
0.717499912,1
0.717501896,0
0.717503896,1
0.717504880,0
0.717507880,1
0.717510856,0
0.717511864,1
0.717512856,0
0.717513856,1
0.717514848,0
0.717515848,1
0.717516832,0
0.717517840,1
0.717522816,0
0.717524808,1
0.717526792,0
0.717528800,1
0.717529784,0
0.717532776,1
0.717534768,0
0.717535768,1
0.717539744,0
0.717540744,1
0.717541736,0
0.717542744,1
0.717547712,0
0.717549712,1
0.717550704,0
0.717554696,1
0.717556680,0
0.717557680,1
0.717558664,0
0.717563656,1
0.717565640,0
0.717566648,1
0.717570616,0
0.717571616,1
0.717574600,0
0.717575608,1
0.717577592,0
